,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
853,22177543,"Double Ensuite at Buona Vista(201,204,205,209)",18618387,Joyce,Central Region,Queenstown,1.28019,103.7857,Private room,223,1,1,2018-08-26,0.02,15,351,0
854,22193170,Nice spacious room near Lakeside MRT (female only),24778864,Yajing,West Region,Jurong West,1.34589,103.71821,Private room,55,92,19,2020-02-20,0.36,1,179,0
855,22196788,EnsuiteM3A +Bathroom @ heritage apartment,8948251,Joey,Central Region,Kallang,1.31083,103.8593,Private room,50,92,1,2018-06-30,0.02,74,356,0
856,22214451,1960s Queenbed RmDa* @ lavender bugis,8948251,Joey,Central Region,Kallang,1.30936,103.86254,Private room,59,92,1,2018-12-03,0.02,74,172,0
857,22233862,Resort Style Stay in Lush Green Terrace House,9899270,Peir,Central Region,Bukit Timah,1.34228,103.7723,Private room,95,92,62,2020-03-03,1.14,6,90,0
858,22252473,Spacious Family Friendly Apartment in Bukit Timah,148161274,Jan,Central Region,Bukit Timah,1.33236,103.78722,Entire home/apt,220,92,0,31/12/2022,0.88,3,0,0
859,22267147,"postwar singlebed *rmSu, 3min to aljunied mrt.",97878860,Chess,Central Region,Geylang,1.3147,103.88163,Private room,28,92,2,2019-02-28,0.05,65,346,0
860,22317980,Cozy private room,163023572,Ping Jui,North Region,Woodlands,1.43237,103.78645,Private room,150,92,0,31/12/2022,0.88,1,0,0
861,22329509,"Central Business District , Big En-Suite Master Rm",32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28206,103.8538,Private room,90,180,0,31/12/2022,0.88,45,365,0
862,22329702,Garden Master,163258181,Karen,East Region,Bedok,1.32357,103.9133,Private room,140,92,0,31/12/2022,0.88,5,365,0
863,22330042,Cozy studio,163258181,Karen,East Region,Bedok,1.32228,103.91492,Private room,117,92,0,31/12/2022,0.88,5,365,0
864,22330144,Star Studio,163258181,Karen,East Region,Bedok,1.32374,103.91537,Private room,114,92,0,31/12/2022,0.88,5,365,0
865,22330228,Superior Studio,163258181,Karen,East Region,Bedok,1.32217,103.91549,Private room,137,92,0,31/12/2022,0.88,5,365,0
866,22330294,Luxury Studio,163258181,Karen,East Region,Bedok,1.32211,103.91541,Private room,180,92,0,31/12/2022,0.88,5,365,0
867,22345943,prewar doublebed RmA* > Lavender MRT,97878860,Chess,Central Region,Kallang,1.30736,103.86222,Private room,49,92,2,2021-07-07,0.04,65,172,1
868,22348216,"""Cozy Room Near City, 6mins Walk To Aljunid MRT""",161561473,Nanda,Central Region,Geylang,1.31064,103.87986,Private room,50,92,50,2021-12-14,0.93,9,171,2
869,22361966,Rustic Master room at orchard rd,11390076,Tryston,Central Region,Newton,1.30418,103.84057,Private room,93,93,1,2022-03-05,0.27,9,195,1
870,22376153,1960s queenbed RmK* @ lavender bugis,8948251,Joey,Central Region,Kallang,1.31049,103.86129,Private room,49,92,2,2020-04-07,0.06,74,172,0
871,22395492,1960s Queenbed RmZAG* @ lavender bugis,8948251,Joey,Central Region,Kallang,1.30979,103.86145,Private room,49,92,2,2020-03-31,0.05,74,172,0
872,22402277,Hotel-style Homestay,163416800,Auntie,East Region,Bedok,1.32283,103.92194,Private room,80,92,0,31/12/2022,0.88,1,0,0
873,22441995,Benâs Breakfast & Bed !,32961098,Ben,Central Region,Museum,1.29518,103.84368,Private room,100,92,31,2018-12-25,0.58,1,364,0
874,22454647,Modern 3 bedroom Condominium Near Public transport,164550589,Michael,East Region,Pasir Ris,1.36999,103.94576,Entire home/apt,364,92,105,2022-05-03,1.94,1,365,21
875,22458255,Cosy Place  with good food in the vicinity  !,6578888,Vic,Central Region,Bishan,1.35675,103.83895,Entire home/apt,80,92,1,2018-01-02,0.02,1,0,0
876,22475917,Cozy master room Jurong east MRT,124827904,Lucy,West Region,Jurong East,1.33627,103.7415,Private room,120,92,2,2022-05-15,0.04,4,226,1
877,22544362,CBD Spacious Apt. 2min walk to Tanjong Pagar MRT,66406177,Jay,Central Region,Downtown Core,1.27424,103.8443,Entire home/apt,155,92,10,2021-06-24,0.19,140,226,1
878,22561172,Cozy Premium Studio (300 sqft),111065775,Joyce,Central Region,River Valley,1.297,103.83774,Hotel room,170,6,5,2019-03-21,0.09,17,115,0
879,22561920,Awesome view! Ensuite* Chinatown (Not For Tourist),2413412,Kaurus,Central Region,Outram,1.28449,103.84294,Private room,69,92,1,2018-07-19,0.02,100,356,0
880,22577896,Oriental Tropics Forest View Bt Batok,15040015,Kermit,West Region,Bukit Batok,1.34162,103.76086,Private room,235,92,10,2019-09-21,0.19,1,153,0
881,22588306,K2 Guesthouse @ Mapletree Balcony Rm,1439258,Joyce,Central Region,Queenstown,1.2789,103.78739,Private room,223,1,1,2018-02-16,0.02,50,365,0
882,22590845,Downtown View* Queenbed Room. (Not For Tourist),97878860,Chess,Central Region,Outram,1.28379,103.84375,Private room,59,92,2,2019-10-15,0.04,65,356,0
883,22594189,Small Studio Room (200 sqft),111065775,Joyce,Central Region,River Valley,1.29776,103.83869,Hotel room,170,6,6,2022-06-11,0.11,17,307,2
884,22620261,Fun + comfort! Homesharing near Bukit Panjang MRT.,9261752,Vickie,West Region,Bukit Panjang,1.37917,103.76748,Private room,35,180,0,31/12/2022,0.88,1,0,0
885,22627321,"Spacious, fully furnished, well kept Bedroom.",164278799,John,West Region,Jurong West,1.32908,103.72341,Private room,70,92,5,2019-12-07,0.09,1,181,0
886,22666446,"1+ Cozy Room Near City,  Walk To Aljunid MRT (V)",161561473,Nanda,Central Region,Geylang,1.3111,103.88247,Private room,45,92,67,2021-12-16,1.26,9,232,1
887,22708024,"Cosy studio near to MRT, Orchard Road",167483159,Ling,Central Region,Rochor,1.30029,103.84699,Entire home/apt,85,120,0,31/12/2022,0.88,1,153,0
888,22720008,Downtown Queenbed Room @ Chinatown (Non-Tourist),97878860,Chess,Central Region,Outram,1.28449,103.84294,Private room,69,92,0,31/12/2022,0.88,65,356,0
889,22726244,New condo and best price in Singapore,161976939,æ°å å¡,Central Region,Novena,1.32216,103.85398,Private room,65,92,2,2019-10-31,0.04,1,358,0
890,22733377,luxury condo near town 2 bedder 2 queen beds,167817067,Jai,Central Region,Kallang,1.29811,103.87299,Entire home/apt,118,190,4,2018-02-20,0.07,1,363,0
891,22745179,Sea View Studio @ Shenton,167947458,Kendra,Central Region,Downtown Core,1.27831,103.85082,Entire home/apt,180,92,1,2021-12-28,0.88,1,271,25
892,22760803,"DOWNTOWN CBD, 1-BR WALK TO TANJONG PAGAR MRT",138649185,Fiona,Central Region,Outram,1.27575,103.84442,Entire home/apt,165,92,0,31/12/2022,0.88,206,364,0
893,22798533,Spacious 3BR Apt in the Heart of Orchard Road,135298846,Karen,Central Region,River Valley,1.30212,103.83204,Entire home/apt,779,6,8,2020-01-20,0.15,9,0,0
894,22812459,2 Bedrooms next to Nexus International School,40375333,Walter,Central Region,Geylang,1.31975,103.88237,Private room,268,92,0,31/12/2022,0.88,4,270,0
895,22819808,Mu,168666642,Moe,North Region,Woodlands,1.44429,103.79311,Private room,80,92,1,2018-07-29,0.02,2,0,0
896,22826338,Fully furnised 3BR Condominium,46746027,Lyn,Central Region,Queenstown,1.30462,103.78401,Entire home/apt,200,92,0,31/12/2022,0.88,1,97,0
897,22836157,Private room in Novena,748347,Ranveer,Central Region,Kallang,1.31589,103.84751,Private room,35,92,1,2018-01-29,0.02,1,358,0
898,22874441,2 Bedroom Apartment in Robertson Quay (3 mths min),6170589,Ivan,Central Region,Singapore River,1.29022,103.83721,Entire home/apt,173,180,3,2018-08-28,0.06,1,178,0
899,22890318,Private Budget Student Rm @ Buona Vista/NUS (8),1439258,Joyce,Central Region,Queenstown,1.28075,103.78767,Private room,138,1,3,2019-08-26,0.07,50,356,0
900,22912035,1 Executive Suite  Apartment  along Orchard Road!,124516401,Orchard Point,Central Region,Orchard,1.30243,103.84007,Entire home/apt,538,6,2,2021-12-07,0.04,5,365,1
901,22912163,3 Premier Suite Apartment  along Orchard Road!,124516401,Orchard Point,Central Region,Newton,1.30236,103.84184,Entire home/apt,1356,6,1,2020-12-31,0.06,5,342,0
902,22918883,"STROLL TO QUEENSTOWN MRT, 2-BR @ CW TOWERS",138649185,Fiona,Central Region,Queenstown,1.30153,103.80097,Entire home/apt,360,92,0,31/12/2022,0.88,206,364,0
903,22971370,Family Room @ West near NUS /NUH (208),1439258,Joyce,Central Region,Queenstown,1.27942,103.78552,Private room,255,1,2,2018-07-10,0.04,50,365,0
904,22979766,Jimmyâs place,100474068,Sufen,West Region,Choa Chu Kang,1.38626,103.74444,Private room,38,92,32,2020-04-01,0.61,2,0,0
905,22990388,2 Executive Suite Apartment  along Orchard Road!,124516401,Orchard Point,Central Region,Orchard,1.30253,103.84111,Entire home/apt,979,6,0,31/12/2022,0.88,5,345,0
906,22990457,2 Deluxe Suite Apartment  along Orchard Road!,124516401,Orchard Point,Central Region,Orchard,1.3006,103.84177,Entire home/apt,883,6,6,2021-02-15,0.12,5,365,0
907,23015765,"A Room Near Haw Par Villa MRT,NUS,INSEAD",18618387,Joyce,Central Region,Queenstown,1.27957,103.78695,Private room,78,15,6,2022-06-13,0.14,15,301,2
908,23045739,Executive SG Clean Apartment | Central Singapore,148161755,Jan,Central Region,Rochor,1.29806,103.85257,Entire home/apt,240,6,7,2022-05-08,0.29,26,9,5
909,23048720,highrise EnsuiteM1B + attach bathrm (Non-Tourist),8948251,Joey,Central Region,Outram,1.28449,103.84294,Private room,45,92,1,2018-04-30,0.02,74,325,0
910,23052237,Spacious and Private 3Bedrm East Coast Apartment,65549406,Jay,East Region,Bedok,1.31406,103.92479,Entire home/apt,99,92,0,31/12/2022,0.88,2,123,0
911,23063409,Spacious SGClean Serviced Apartment with cityview,148161755,Jan,Central Region,Rochor,1.29795,103.85247,Entire home/apt,216,6,2,2021-05-19,0.14,26,0,0
912,23070535,FireworksView! Ensuite9 +OwnLivingRm (Non-Tourist),8948251,Joey,Central Region,Outram,1.28449,103.84294,Private room,79,92,0,31/12/2022,0.88,74,356,0
913,23072323,"(A) 1+ Cozy Room Near City,  Walk To Aljunid MRT",161561473,Nanda,Central Region,Geylang,1.31226,103.88303,Private room,45,92,67,2022-01-23,1.31,9,45,2
914,23080358,DowntownView! Ensuite+livingRm (Non-Tourist),97878860,Chess,Central Region,Outram,1.28449,103.84294,Private room,79,92,0,31/12/2022,0.88,65,356,0
915,23083547,"MODERN 2-BR on NEWTON RD, SINGAPORE",138649185,Fiona,Central Region,Novena,1.31512,103.84096,Entire home/apt,330,92,1,2022-04-18,0.45,206,364,1
916,23084195,"FAMILY 3BR IN NOVENA, SINGAPORE.",138649185,Fiona,Central Region,Novena,1.31806,103.84587,Entire home/apt,410,92,2,2021-05-01,0.05,206,364,0
917,23094299,Prime 2BR Apt in the Heart of Orchard Road,135298846,Karen,Central Region,Orchard,1.30282,103.83225,Entire home/apt,539,6,7,2020-02-08,0.13,9,102,0
918,23097015,Aljunied *Room > MRT 3min > CBD 15 mins,2413412,Kaurus,Central Region,Geylang,1.3147,103.88163,Private room,28,92,5,2020-04-30,0.1,100,346,0
919,23108965,Fireworks view! highrise Ensuite (Not For Tourist),8948251,Joey,Central Region,Outram,1.28449,103.84294,Private room,69,92,0,31/12/2022,0.88,74,356,0
920,23169041,"(1bb*) Private Room @ City Center, next to MRT",47866620,Nanda,Central Region,Kallang,1.31388,103.85292,Private room,58,92,51,2021-12-05,0.97,8,356,1
921,23224067,Basement studio with bathroom and kitchenette.,86408835,Sharon,Central Region,Queenstown,1.28994,103.77675,Private room,100,92,0,31/12/2022,0.88,2,0,0
922,23256379,"NUS+NTU+MAPLETREE+INSEAD  (201,204,205,209)",18618387,Joyce,Central Region,Queenstown,1.28111,103.78662,Private room,223,1,2,2019-09-06,0.04,15,365,0
923,23258478,NEAR TOWN FREE GYM & POOL BOON KENG MRT GIRLS ONLY,80444449,Nancy,Central Region,Novena,1.32158,103.85256,Private room,500,92,0,31/12/2022,0.88,1,364,0
924,23264528,"Walking distance from NUS, NUH, Clementi",173159507,Kimberly,West Region,Clementi,1.31112,103.77138,Private room,45,180,3,2018-05-13,0.06,1,0,0
925,23277415,Club Street Skylight Studio Apartment,23336011,Heritage,Central Region,Outram,1.28201,103.84464,Entire home/apt,120,92,38,2020-04-01,0.77,55,288,0
926,23279931,City Hall New Studio Premium Apartment,23336011,Heritage,Central Region,Downtown Core,1.29586,103.85389,Entire home/apt,145,92,2,2019-01-04,0.04,55,257,0
927,23315012,Boat Quay Studio Single Apartment (South bridge),23336011,Heritage,Central Region,Downtown Core,1.28787,103.85032,Entire home/apt,152,1,26,2022-06-11,0.55,55,307,2
928,23318905,"HVIIM-Holland Village Condo, 1 min walk to MRT",25185912,Rebekah,Central Region,Bukit Timah,1.31084,103.79765,Private room,84,92,0,31/12/2022,0.88,16,364,0
929,23345095,1 BR River Valley in City Centre / Orchard,10398604,Chuan Sheng,Central Region,Tanglin,1.2955,103.82924,Private room,80,92,0,31/12/2022,0.88,1,0,0
930,23348921,Downtown View Ensuite+livingRm (Not For Tourist),97878860,Chess,Central Region,Outram,1.28539,103.84232,Private room,79,92,2,2018-06-17,0.04,65,172,0
931,23360633,"HVIIG- Holland Village Condo, 1 min walk to MRT",25185912,Rebekah,Central Region,Bukit Timah,1.31072,103.79624,Private room,79,92,0,31/12/2022,0.88,16,364,0
932,23361035,"HVIIJ-Holland Village Condo, 1 min to Holland MRT",25185912,Rebekah,Central Region,Bukit Timah,1.31078,103.79702,Private room,71,92,1,2019-09-11,0.03,16,364,0
933,23362375,"EH1 New reno room@ Orchard Road, Somerset MRT",25185912,Rebekah,Central Region,Newton,1.30372,103.83913,Private room,64,92,0,31/12/2022,0.88,16,260,0
934,23380147,Cozy Studio Apartment (200 sqft),111065775,Joyce,Central Region,River Valley,1.2986,103.8368,Hotel room,170,6,10,2020-01-13,0.2,17,315,0
935,23380199,Comfortable Studio Room (200 sqft),111065775,Joyce,Central Region,Orchard,1.29882,103.83807,Hotel room,170,6,3,2018-12-23,0.06,17,315,0
936,23380807,Master Room @ Newton Euro Asia[Newton MRT],32798595,Expats Housing Provider @ Raffles P,Central Region,Novena,1.31416,103.8399,Private room,57,180,0,31/12/2022,0.88,45,365,0
937,23380866,Studio with Balcony (300 sqft),111065775,Joyce,Central Region,River Valley,1.29682,103.83844,Hotel room,170,6,0,31/12/2022,0.88,17,143,0
938,23403996,Idyllic & Cozy 2BR in Orchard Area,66406177,Jay,Central Region,Orchard,1.29971,103.83795,Entire home/apt,364,92,8,2021-04-09,0.16,140,0,0
939,23457264,Little pandan,174844031,Ann,West Region,Jurong East,1.32167,103.74987,Private room,55,92,17,2020-02-19,0.33,2,290,0
940,23496793,Entire Condo-Farrer Park/Lavender/Bendemeer MRT,21149720,Mike,Central Region,Kallang,1.31247,103.86071,Entire home/apt,208,92,0,31/12/2022,0.88,16,365,0
941,23506068,Inviting & Cozy 1BR APT 3 mins from Tg Pagar MRT,66406177,Jay,Central Region,Downtown Core,1.27633,103.84515,Entire home/apt,144,92,7,2021-02-18,0.14,140,0,0
942,23509109,near sengkang,78357301,Jennifer,North-East Region,Sengkang,1.38769,103.89308,Private room,67,92,0,31/12/2022,0.88,1,180,0
943,23598682,Garden home,160352841,Ling,East Region,Tampines,1.35549,103.95915,Private room,500,92,28,2018-11-15,0.54,1,89,0
944,23604711,Tranquil 2Bed/2Bath Parking -Apartment,5092893,Sam,Central Region,Bishan,1.35791,103.82841,Entire home/apt,207,92,2,2022-04-10,0.04,3,201,1
945,23658989,"CLOSE to NUH/INSEAD, 2BR BOUNA VISTA",156409670,Tia,Central Region,Queenstown,1.30376,103.78445,Private room,390,92,1,2019-07-26,0.03,203,364,0
946,23717333,Club Street Two Bedroom Apartment,23336011,Heritage,Central Region,Outram,1.28125,103.84469,Entire home/apt,140,92,51,2020-04-14,1.02,55,205,0
947,23733935,Luxurious Penthouse In City Centre 2,1170341,Jenny,Central Region,Tanglin,1.29377,103.82896,Private room,90,92,6,2022-05-05,0.13,3,245,1
948,23760158,Warm and Cosy room for travellers,178192415,Daniel,Central Region,Bukit Merah,1.27475,103.83361,Private room,65,92,89,2020-02-15,0.88,1,91,0
949,23862116,"EHR2-New Apartment, 5 mins from Somerset MRT",25185912,Rebekah,Central Region,Newton,1.30379,103.83998,Private room,67,92,0,31/12/2022,0.88,16,365,0
950,23863811,1 Bedroom Apartment near Orchard (400 sqft),111065775,Joyce,Central Region,River Valley,1.29904,103.83706,Private room,140,6,2,2019-02-28,0.04,17,0,0
951,23947783,Studio Apartment,178584113,Oakwood Premier AMTD,Central Region,Downtown Core,1.27826,103.84747,Hotel room,342,92,30,2020-09-20,0.59,6,124,0
952,23964810,Convenient and quick,43109729,Yin,North Region,Sungei Kadut,1.40683,103.75585,Shared room,290,92,0,31/12/2022,0.88,1,0,0
953,23965690,Natural and perfect relaxation.,86034726,å³°,Central Region,Bukit Merah,1.28706,103.80514,Private room,290,92,0,31/12/2022,0.88,1,0,0
954,23965756,Warm and comfortable,53140210,é«é¹,Central Region,Bukit Merah,1.28097,103.83133,Shared room,300,92,0,31/12/2022,0.88,1,365,0
955,23968828,You'd like to be quiet,145959309,å,Central Region,Kallang,1.31167,103.87476,Private room,320,92,0,31/12/2022,0.88,1,0,0
956,23968956,Spacious 1 bedroom seaview Beautiful & affordable,152267975,Mohammed,West Region,Clementi,1.31916,103.76234,Entire home/apt,135,92,0,31/12/2022,0.88,3,365,0
957,24023173,Big condo master room - 15 mins to Orchard rd,11390076,Tryston,Central Region,Toa Payoh,1.33825,103.84136,Private room,91,93,2,2019-06-08,0.04,9,362,0
958,24025735,"Affordable rm @ haw par villa MRT near NUS(305,)",52310102,Shnstay,Central Region,Queenstown,1.28,103.78772,Private room,207,1,2,2018-08-10,0.04,6,365,0
959,24030192,"Family or Couple Room for 2-3 Pax(208,308)",18618387,Joyce,Central Region,Queenstown,1.28137,103.78576,Private room,255,1,5,2018-10-16,0.1,15,364,0
960,24044750,Busy bedroom,32642433,Aleem,Central Region,Bukit Merah,1.26625,103.8196,Private room,320,92,0,31/12/2022,0.88,1,0,0
961,24044899,Convenient and comfortable,34811439,James,Central Region,Bukit Merah,1.27121,103.84257,Shared room,310,92,0,31/12/2022,0.88,1,0,0
962,24048644,Great natural lighting.,77788899,ë³´ë¯¸,Central Region,Bukit Merah,1.27749,103.83909,Private room,310,92,0,31/12/2022,0.88,1,365,0
963,24087563,Comfortable Living in the Proximity to the City,28898261,Jake,Central Region,Bukit Merah,1.28457,103.8325,Private room,60,92,0,31/12/2022,0.88,1,0,0
964,24114234,45 NEAR PAYA LEBAR SMRT STATION,143675159,Olena,Central Region,Geylang,1.31625,103.88673,Private room,200,92,0,31/12/2022,0.88,1,0,0
965,24125960,Affordable Short Term Room Near NUS NUH. (7),18618387,Joyce,Central Region,Queenstown,1.28142,103.78721,Private room,49,90,21,2019-11-29,0.41,15,233,0
966,24140009,Free Wifi,62210308,Mark,West Region,Jurong East,1.30687,103.73067,Shared room,125,92,0,31/12/2022,0.88,1,365,0
967,24161078,Staycation with K2Guesthouse !,1439258,Joyce,Central Region,Queenstown,1.28028,103.78564,Private room,213,1,4,2019-11-08,0.09,50,365,0
968,24211014,Design Loft for Creative Travelers/Digital Nomads,182525420,Lay Kuan,East Region,Bedok,1.33205,103.94445,Entire home/apt,138,92,10,2020-01-04,0.21,1,253,0
969,24212593,2 Bedroom Deluxe Suite,182541452,PARKROYAL Serviced Suites,Central Region,Rochor,1.30017,103.85975,Entire home/apt,652,6,8,2022-06-05,0.17,1,89,1
970,24235192,"The environment is quiet,",163757139,Herman,East Region,Bedok,1.31854,103.91184,Shared room,330,92,0,31/12/2022,0.88,1,0,0
971,24238015,Premier King Room - 2mins away from Chinatown MRT,75539321,Kelvin,Central Region,Outram,1.28329,103.84385,Hotel room,309,1,19,2019-11-22,0.4,2,188,0
972,24240442,"2-BR CLOSE TO CITY CENTRE, ALEXANDRA VIEW",138649185,Fiona,Central Region,Bukit Merah,1.29035,103.81802,Entire home/apt,220,92,0,31/12/2022,0.88,206,364,0
973,24241421,"RIGHT IN THE HEART OF JURONG, 3 BR-2 BATH",138649185,Fiona,West Region,Jurong East,1.33447,103.74137,Entire home/apt,220,92,1,2020-11-28,0.05,206,364,0
974,24254508,"RIGHT IN THE HEART OF JURONG, 2 BR-2 BATH",138649185,Fiona,West Region,Jurong East,1.33588,103.74282,Entire home/apt,205,92,3,2019-01-04,0.07,206,364,0
